Time,Request Latency (ms)
Thu Dec 07 2023 17:58:00 ,323167.2325
Thu Dec 07 2023 17:59:00 ,19.43402417
Thu Dec 07 2023 18:00:00 ,19.41630856
Thu Dec 07 2023 18:01:00 ,17.6672947
Thu Dec 07 2023 18:02:00 ,324053.4315
Thu Dec 07 2023 18:03:00 ,323462.6322
Thu Dec 07 2023 18:04:00 ,17.6511896
Thu Dec 07 2023 18:05:00 ,17.6511896
Thu Dec 07 2023 18:06:00 ,16.075818
Thu Dec 07 2023 18:07:00 ,324201.1313
Thu Dec 07 2023 18:08:00 ,323462.6322
Thu Dec 07 2023 18:09:00 ,19.41630856
Thu Dec 07 2023 18:10:00 ,17.6833998
Thu Dec 07 2023 18:11:00 ,17.6833998
Thu Dec 07 2023 18:12:00 ,324053.4315
Thu Dec 07 2023 18:13:00 ,323758.0318
Thu Dec 07 2023 18:14:00 ,16.061177
Thu Dec 07 2023 18:15:00 ,19.41630856
Thu Dec 07 2023 18:16:00 ,17.6350845
Thu Dec 07 2023 18:17:00 ,324053.4315
Thu Dec 07 2023 18:18:00 ,323462.6322
Thu Dec 07 2023 18:19:00 ,17.6833998
Thu Dec 07 2023 18:20:00 ,14.62325333
Thu Dec 07 2023 18:21:00 ,23.49373336
Thu Dec 07 2023 18:22:00 ,324201.1313
Thu Dec 07 2023 18:23:00 ,323462.6322
Thu Dec 07 2023 18:24:00 ,25.84310669
Thu Dec 07 2023 18:25:00 ,31.2701591
Thu Dec 07 2023 18:26:00 ,17.69413653
Thu Dec 07 2023 18:27:00 ,324053.4315
Thu Dec 07 2023 18:28:00 ,323167.2325
Thu Dec 07 2023 18:29:00 ,23.49373336
Thu Dec 07 2023 18:30:00 ,14.62325333
Thu Dec 07 2023 18:31:00 ,17.6833998
Thu Dec 07 2023 18:32:00 ,324053.4315
Thu Dec 07 2023 18:33:00 ,323462.6322
Thu Dec 07 2023 18:34:00 ,17.6833998
Thu Dec 07 2023 18:35:00 ,17.69145235
Thu Dec 07 2023 18:36:00 ,19.41630856
Thu Dec 07 2023 18:37:00 ,323462.6322
Thu Dec 07 2023 18:38:00 ,323758.0318
Thu Dec 07 2023 18:39:00 ,323462.6322
Thu Dec 07 2023 18:40:00 ,21.35793942
Thu Dec 07 2023 18:41:00 ,19.41630856
Thu Dec 07 2023 18:42:00 ,323758.0318
Thu Dec 07 2023 18:43:00 ,323462.6322
Thu Dec 07 2023 18:44:00 ,323758.0318
Thu Dec 07 2023 18:45:00 ,21.35793942
Thu Dec 07 2023 18:46:00 ,19.41630856
Thu Dec 07 2023 18:47:00 ,323167.2325
Thu Dec 07 2023 18:48:00 ,323462.6322
Thu Dec 07 2023 18:49:00 ,323462.6322
Thu Dec 07 2023 18:50:00 ,16.0831385
Thu Dec 07 2023 18:51:00 ,21.39691376
Thu Dec 07 2023 18:52:00 ,323462.6322
Thu Dec 07 2023 18:53:00 ,323758.0318
Thu Dec 07 2023 18:54:00 ,323462.6322
Thu Dec 07 2023 18:55:00 ,19.41630856
Thu Dec 07 2023 18:56:00 ,16.090459
Thu Dec 07 2023 18:57:00 ,323758.0318
Thu Dec 07 2023 18:58:00 ,323462.6322
Thu Dec 07 2023 18:59:00 ,323758.0318
Thu Dec 07 2023 19:00:00 ,19.43402417
